id,second
66108,5.0
66109,70.7
66111,40.5
66112,27.5
66113,32.9
66114,5.0
66115,17.5
66116,45.9
66117,42.0
66118,29.6
66119,59.9
66120,71.4
66121,5.5
66122,45.0
66123,50.8
66124,82.1
66125,38.4
66126,33.8
66127,12.8
66128,83.0
66129,12.7
66130,55.2
66132,59.5
66133,9.9
66134,16.7
66136,2.9
66137,4.9
66138,1.1
66139,50.4
66140,2.1
66141,2.2
66142,60.2
66143,16.9
66144,2.0
66145,4.1
66146,69.0
66147,82.9
66148,31.2
66149,6.6
66150,49.3
66151,54.2
66152,19.5
66153,52.8
66154,84.6
66155,63.6
66156,59.5
66157,77.6
66158,48.0
66159,74.0
66160,10.6
66161,13.3
66162,13.7
66164,2.6
66165,19.2
66166,44.2
66167,57.0
66168,18.1
66169,28.6
66170,6.2
66171,67.0
66172,1.1
66173,8.6
66174,3.6
66175,15.0
66176,6.0
66177,4.9
66178,8.6
66179,28.9
66180,8.2
66181,87.7
66182,51.6
66183,58.3
66184,44.1
66185,12.4
66186,6.3
66187,9.7
66188,80.7
66189,3.7
66190,6.0
66191,76.0
66192,65.9
66193,45.7
66194,55.7
66195,1.7
66196,25.7
66197,46.7
66198,40.1
66199,40.6
66201,38.8
66202,57.4
66203,49.2
66204,33.7
66205,26.6
66206,54.2
66207,7.8
66208,3.6
66209,68.6
66210,3.4
66211,25.5
66212,38.7
66213,1.4
66214,6.1
66215,46.0
66216,51.8
66217,2.3
66218,54.0
66219,92.4
66220,68.4
66221,59.9
66222,37.4
66223,27.4
66224,4.2
66225,24.4
66226,4.4
66227,3.4
66228,1.6
66230,14.8
66231,20.0
66232,62.3
66233,22.5
66234,44.6
67-01,5.3
67-02,2.0
67-03,2.5
67-04,2.5
67-08,8.3
67-11,28.6
67-12,42.9
67-13,12.0
67-14,4.9
67-16,5.5
67-23,2.2
67001,0.0
67002,1.0
67003,42.7
67004,2.4
67005,0.3
67006,1.8
67008,0.2
67009,6.9
67010,9.8
67011,3.6
67012,1.3
67013,2.4
67014,0.3
67016,3.8
67017,0.0
67018,2.3
67019,3.7
67020,2.3
67021,2.2
67022,8.0
67023,0.0
67025,5.5
67026,46.7
67027,60.9
67028,0.4
67029,2.1
67030,1.6
67031,2.5
67032,8.2
67033,0.4
67034,1.3
67035,1.2
67036,1.9
67037,2.0
67038,0.8
67039,0.0
67040,2.8
67041,18.9
67043,0.5
67044,1.6
67045,1.2
67046,0.2
67047,4.1
67048,1.5
67049,1.7
67050,55.9
67051,4.6
67052,14.5
67053,3.2
67054,0.0
67055,2.4
67056,2.4
67057,4.5
67058,2.1
67059,28.9
67060,3.7
67061,1.4
67062,20.0
67063,13.0
67065,1.5
67066,6.3
67067,0.4
67068,3.8
67069,0.0
67070,4.3
67071,4.4
67072,2.4
67073,0.9
67074,3.6
67075,4.4
67076,21.3
67077,3.1
67078,4.8
67079,2.5
67080,0.5
67081,1.5
67082,1.2
67083,20.7
67084,5.3
67085,4.2
67086,2.6
67087,0.4
67088,2.5
67089,1.8
67090,9.7
67091,2.8
67092,8.2
67093,0.0
67094,2.6
67095,1.6
67096,5.9
67097,0.6
67098,2.0
67099,1.5
67100,2.5
67101,0.7
67102,0.0
67103,2.1
67104,2.2
67105,1.1
67106,0.6
67107,0.4
67108,1.0
67109,0.4
67110,0.6
67111,3.3
67112,0.4
67113,2.5
67115,1.5
67116,0.9
67117,8.7
67118,0.9
67119,0.9
67120,3.3
67121,1.4
67122,21.6
67123,0.0
67124,2.6
67125,4.3
67126,28.3
67127,0.8
67128,0.4
67129,5.8
67130,0.6
67131,0.7
67132,1.8
67133,15.5
67134,0.0
67135,0.9
67136,0.7
67137,0.6
67138,0.0
67139,5.0
67140,0.7
67141,0.9
67142,5.3
67143,11.6
67144,8.6
67145,0.0
67146,2.5
67147,1.7
67148,18.6
67149,1.3
67150,0.0
67151,0.5
67152,0.4
67153,0.0
67154,0.1
67155,3.3
67156,0.4
67158,0.8
67159,1.8
67160,3.5
67161,1.2
67162,2.4
67163,2.8
67164,0.8
67165,23.7
67166,2.2
67167,20.5
67168,2.4
67169,0.2
67172,1.3
67173,0.7
67174,0.8
67176,2.1
67177,2.9
67178,1.6
67179,3.3
67180,0.9
67181,0.9
67182,0.3
67183,1.8
67184,0.9
67185,0.7
67186,2.8
67187,0.5
67188,6.6
67189,6.1
67190,7.1
67191,1.4
67192,0.0
67194,0.8
67195,1.2
67196,0.9
67197,0.7
67198,14.6
67199,2.2
67200,0.8
67201,2.4
67202,0.6
67203,0.8
67204,0.3
67205,0.6
67206,0.7
67207,1.3
67208,0.9
67209,0.0
67210,53.5
67212,1.1
67213,2.2
67214,0.6
67215,2.1
67216,0.2
67217,0.0
67218,2.0
67220,4.0
67221,0.6
67222,2.2
67223,0.8
67225,8.0
67226,0.4
67227,6.7
67228,0.3
67229,0.0
67230,0.2
67231,4.0
67232,2.1
67233,0.8
67234,1.5
67235,1.0
67236,0.0
67237,0.6
67238,1.6
67239,4.9
67240,1.7
67241,2.5
67242,1.8
67244,0.0
67245,1.3
67246,1.2
67247,0.0
67248,0.0
67249,0.0
67250,0.0
67252,0.7
67253,2.3
67254,5.1
67255,39.4
67256,0.5
67257,6.4
67258,0.0
67259,1.9
67260,0.7
67261,1.3
67263,14.5
67264,0.5
67265,24.1
67266,1.5
67267,0.6
67268,0.1
67269,0.0
67270,0.0
67271,5.2
67272,1.5
67273,6.4
67274,1.6
67275,0.0
67276,11.3
67277,1.3
67278,1.0
67279,1.3
67280,3.7
67281,1.4
67282,1.2
67283,1.1
67285,0.5
67286,0.2
67287,0.4
67288,2.1
67289,2.0
67290,2.6
67291,0.7
67292,4.6
67293,0.0
67295,7.1
67296,1.8
67297,2.7
67298,2.0
67299,9.1
67300,0.8
67301,0.5
67302,0.1
67303,14.8
67304,0.5
67305,0.3
67306,11.0
67307,4.7
67308,0.7
67309,0.4
67310,1.9
67311,2.0
67312,0.7
67313,2.4
67314,9.4
67315,2.3
67317,7.3
67319,2.3
67320,9.3
67321,15.2
67322,3.8
67324,4.3
67325,3.3
67326,0.0
67327,0.9
67328,2.0
67329,1.0
67330,0.5
67331,0.2
67333,2.5
67334,38.0
67335,1.6
67336,0.4
67337,5.8
67338,0.8
67339,0.8
67340,13.4
67341,3.4
67342,6.2
67343,0.9
67344,2.0
67345,0.4
67346,0.9
67347,1.6
67348,5.5
67349,0.0
67350,0.1
67351,2.0
67352,1.8
67353,25.1
67354,4.7
67355,1.9
67356,0.8
67358,6.7
67359,0.0
67360,1.9
67361,1.4
67362,8.5
67363,1.2
67364,0.7
67365,0.4
67366,1.3
67367,1.4
67368,6.0
67369,5.3
67370,5.6
67371,22.7
67372,0.2
67373,3.0
67374,0.5
67375,0.6
67377,30.6
67378,2.0
67379,0.0
67380,0.0
67381,22.3
67382,0.0
67383,2.3
67384,39.0
67385,10.6
67386,2.9
67387,3.8
67388,0.5
67389,0.5
67391,10.4
67392,11.8
67394,3.9
67395,3.1
67396,4.7
67397,0.7
67398,1.5
67400,2.1
67401,0.0
67402,0.0
67403,4.5
67404,0.9
67405,0.5
67406,1.9
67407,0.3
67408,2.4
67409,0.5
67410,1.7
67411,2.5
67412,1.2
67413,11.3
67414,1.3
67415,14.0
67416,2.3
67417,4.9
67418,0.0
67420,4.1
67421,21.9
67422,3.7
67423,0.5
67424,7.6
67425,4.3
67426,8.0
67427,2.4
67428,6.2
67429,4.6
67430,9.1
67431,5.3
67432,3.2
67433,1.5
67434,2.3
67435,3.1
67436,27.6
67437,2.8
67438,0.8
67439,1.2
67440,0.0
67441,0.0
67442,1.4
67443,2.8
67444,0.0
67445,2.9
67446,3.9
67447,0.9
67448,2.0
67449,0.4
67450,0.3
67451,0.6
67452,0.0
67453,0.9
67454,3.7
67455,0.7
67456,0.0
67458,0.2
67459,0.3
67460,1.9
67461,1.8
67462,1.1
67463,0.0
67464,1.6
67465,1.2
67466,0.7
67467,4.7
67468,0.0
67469,0.0
67470,42.6
67471,0.8
67472,2.2
67473,0.3
67474,0.8
67475,31.9
67476,1.8
67477,17.5
67478,0.6
67479,0.8
67480,2.4
67481,2.4
67482,2.1
67483,21.3
67484,0.5
67485,0.0
67486,2.3
67487,1.2
67488,9.1
67489,5.2
67490,5.5
67491,7.9
67492,3.3
67493,6.8
67494,0.0
67495,0.1
67496,0.4
67497,0.6
67498,1.9
67499,25.2
67500,4.4
67501,0.0
67502,5.2
67503,0.0
67504,0.7
67505,21.7
67506,0.8
67507,3.0
67508,1.1
67509,14.6
67510,2.0
67511,0.3
67512,1.9
67513,27.1
67514,2.9
67515,1.4
67516,1.4
67517,3.3
67519,1.0
67520,2.3
67521,15.3
67522,5.6
67523,0.2
67524,10.2
67525,0.9
67526,0.4
67527,1.0
67528,2.8
67529,0.1
67530,1.7
67531,27.6
67532,0.5
67534,1.5
67535,7.8
67536,27.3
67537,7.2
67538,6.7
67539,1.5
67540,0.3
67541,2.3
67542,4.1
67543,3.6
67544,3.9
67545,0.5
67546,0.0
67547,0.4
67548,0.0
67550,2.2
67551,0.6
67552,9.7
67553,0.7
67554,3.2
67555,1.1
67556,0.0
67557,2.0
67558,2.3
67559,22.7
67560,0.0
68-01,4.5
68-02,1.4
68-03,13.6
68-06,1.6
68-07,26.9
68-09,5.6
68-13,1.6
68-14,16.6
68-15,13.5
68-16,32.6
68001,1.9
68002,3.5
68004,1.3
68005,14.8
68006,6.4
68007,0.6
68008,0.4
68009,0.0
68010,0.4
68011,0.6
68012,0.2
68013,0.7
68014,19.8
68015,0.3
68016,1.8
68017,0.3
68018,0.5
68019,0.8
68020,0.1
68021,1.2
68022,0.5
68023,7.1
68024,4.7
68025,9.2
68026,2.9
68027,2.2
68028,18.1
68029,1.0
68030,0.0
68031,0.0
68032,1.1
68033,1.9
68034,8.7
68035,8.8
68036,0.6
68037,0.0
68038,1.1
68039,1.2
68040,1.7
68041,0.8
68042,1.5
68043,2.3
68044,23.1
68045,2.7
68046,15.1
68049,0.6
68050,2.5
68051,18.6
68052,2.7
68054,2.7
68055,0.2
68056,1.0
68057,3.9
68058,1.6
68059,1.2
68060,0.5
68061,2.0
68062,0.2
68063,0.3
68064,0.0
68065,0.4
68066,1.6
68067,4.5
68068,0.8
68069,1.0
68070,0.4
68071,6.3
68072,0.7
68073,14.0
68074,4.8
68075,2.9
68076,0.0
68077,0.7
68078,17.3
68079,2.7
68080,0.9
68081,1.4
68082,0.7
68083,16.0
68084,0.6
68085,2.1
68086,2.6
68087,1.0
68088,0.5
68089,8.6
68090,6.5
68091,0.9
68092,2.8
68093,0.0
68094,1.3
68095,0.0
68096,1.2
68097,15.7
68098,1.2
68099,0.7
68100,4.0
68101,0.6
68102,28.1
68103,1.1
68104,0.0
68105,0.9
68106,30.0
68107,1.0
68108,0.0
68109,3.2
68110,2.2
68111,9.6
68112,2.2
68113,0.5
68114,6.7
68115,1.2
68116,1.9
68117,5.5
68118,0.4
68119,0.7
68120,3.6
68121,0.4
68122,3.5
68123,2.8
68124,4.3
68125,0.0
68126,1.4
68127,0.7
68128,0.0
68129,0.3
68130,0.4
68131,1.5
68132,2.8
68133,0.0
68134,0.9
68135,2.2
68136,0.0
68137,3.3
68138,0.9
68139,1.6
68140,0.6
68141,0.2
68142,36.3
68143,0.0
68144,0.2
68145,0.5
68146,2.3
68147,15.7
68148,0.8
68149,0.9
68150,6.9
68151,8.5
68152,0.5
68153,2.1
68154,0.3
68155,2.0
68156,0.7
68157,0.4
68158,4.4
68159,4.4
68160,1.3
68161,14.5
68162,6.5
68163,1.2
68164,4.3
68165,15.8
68166,0.1
68167,6.5
68168,1.3
68169,2.3
68170,2.1
68171,16.2
68172,1.0
68173,16.3
68174,0.0
68175,12.6
68176,5.0
68177,2.8
68178,13.5
68179,1.2
68180,0.5
68181,2.6
68182,6.1
68183,16.6
68184,4.0
68185,5.0
68186,12.4
68187,1.4
68188,38.4
68189,3.3
68190,45.1
68191,1.0
68192,2.4
68193,14.6
68194,7.5
68195,0.3
68196,0.9
68197,2.6
68198,2.5
68199,2.6
68200,0.3
68201,2.5
68202,1.4
68203,1.1
68204,25.2
68205,0.0
68206,0.6
68207,0.0
68208,1.1
68209,7.7
68210,42.3
68211,8.7
68212,2.9
68213,8.3
68214,2.1
68215,1.7
68216,29.6
68217,1.7
68218,0.1
68219,4.1
68221,2.3
68222,0.9
68223,37.5
68224,0.6
68225,0.2
68226,6.7
68227,0.7
68228,1.7
68229,44.2
68230,8.9
68231,0.5
68232,3.9
68233,2.1
68234,0.5
68235,2.6
68237,8.7
68238,1.0
68239,3.5
68240,2.0
68241,0.0
68242,3.6
68243,11.4
68244,9.2
68245,1.2
68246,0.5
68247,10.7
68248,3.1
68249,12.1
68250,2.0
68251,11.6
68252,2.3
68253,0.5
68254,1.6
68255,3.1
68256,0.5
68257,2.8
68258,0.8
68259,1.8
68260,0.0
68261,11.9
68262,10.9
68263,0.0
68264,1.6
68265,0.9
68266,0.3
68267,0.1
68268,0.0
68269,7.8
68270,0.0
68271,0.7
68272,5.9
68273,0.4
68274,21.8
68275,13.1
68276,11.4
68277,19.9
68278,0.5
68279,1.6
68280,5.4
68281,0.0
68282,3.0
68283,13.3
68284,1.1
68285,4.2
68286,1.4
68287,1.0
68288,0.6
68289,0.2
68290,1.6
68291,0.5
68292,4.2
68293,3.9
68294,9.8
68295,1.1
68296,7.1
68297,4.2
68298,5.8
68299,2.3
68300,0.2
68301,1.3
68302,1.1
68303,1.4
68304,0.3
68305,0.6
68306,1.8
68307,6.8
68308,5.3
68309,0.8
68310,2.1
68311,28.0
68312,2.2
68313,1.9
68314,1.9
68315,0.9
68316,10.6
68317,29.1
68318,4.9
68319,0.0
68320,0.0
68321,0.0
68322,1.1
68323,0.3
68324,1.1
68325,0.5
68326,10.1
68327,1.5
68328,10.3
68329,18.1
68330,2.8
68331,0.9
68332,1.8
68333,1.6
68334,1.3
68335,25.6
68336,2.0
68337,1.4
68338,11.3
68340,2.7
68341,0.5
68342,0.8
68343,1.2
68344,1.7
68345,0.3
68347,3.5
68348,0.5
68349,1.0
68350,3.3
68351,0.6
68352,0.3
68353,2.4
68354,3.4
68355,1.6
68356,0.8
68357,0.5
68358,27.4
68359,3.9
68360,2.1
68361,11.8
68362,1.1
68363,3.6
68364,0.7
68365,1.0
68366,1.7
68367,0.2
68368,2.9
68370,21.7
68371,0.0
68372,3.0
68373,6.3
68374,0.8
68375,0.2
68376,0.4
68377,1.8
68378,2.5
68379,0.7
68380,3.0
68381,5.4
68382,1.3
68383,6.0
68384,0.1
68385,1.1
68386,0.6
69-02,12.2
69-03,12.8
69-04,7.8
69-07,3.3
69-08,4.3
69-10,11.5
69-11,23.6
69-12,7.2
69001,10.8
69002,23.9
69003,3.5
69004,5.8
69005,0.4
69006,3.8
69007,1.5
69008,8.2
69009,2.0
69010,1.1
69012,8.5
69013,1.2
69014,6.1
69015,17.8
69016,33.4
69017,8.8
69018,7.2
69019,0.9
69020,1.7
69021,5.4
69022,9.3
69023,6.7
69024,6.9
69026,6.3
69027,0.8
69028,2.0
69029,1.1
69030,9.5
69031,5.1
69032,4.9
69033,0.6
69034,1.4
69035,22.3
69036,1.9
69037,10.1
69038,16.7
69039,8.0
69040,1.6
69042,4.3
69043,1.5
69044,1.7
69045,4.9
69046,0.7
69047,8.8
69048,1.8
69049,3.0
69050,4.0
69051,4.0
69052,1.6
69053,12.3
69054,31.1
69055,2.2
69056,2.5
69057,7.3
69058,11.0
69059,2.4
69060,20.5
69061,8.8
69062,5.2
69063,1.4
69064,3.1
69065,3.7
69066,3.9
69067,7.2
69068,1.5
69069,0.9
69070,11.0
69071,2.3
69072,4.0
69073,8.1
69074,3.7
69075,10.4
69076,2.8
69077,2.2
69078,5.4
69080,1.9
69081,1.9
69082,16.0
69083,2.3
69084,8.1
69085,3.2
69086,1.8
69087,1.2
69088,0.8
69089,0.8
69090,4.1
69091,0.4
69092,0.8
69093,12.8
69094,1.4
69095,7.0
69096,0.1
69097,5.4
69098,5.1
69099,6.6
69100,0.7
69101,7.7
69102,7.7
69103,9.7
69104,15.9
69105,4.6
69106,2.4
69107,10.7
69108,7.1
69109,8.8
69110,9.3
69111,5.5
69112,1.5
69113,6.8
69114,1.8
69115,0.8
69116,2.2
69117,8.6
69118,1.5
69119,4.9
69120,14.9
69121,1.8
69122,4.4
69123,2.8
69124,17.0
69125,4.2
69126,7.6
69127,7.5
69130,31.4
69131,1.6
69132,7.9
69133,1.5
69134,12.1
69135,9.4
69136,1.5
69137,6.1
69138,15.3
69139,6.9
69140,2.6
69141,2.1
69142,0.8
69143,0.2
69145,6.9
69146,8.0
69147,3.5
69148,1.7
69149,1.0
69150,19.1
69151,6.0
69152,0.5
69153,5.9
69154,5.2
69155,4.8
69156,5.1
69157,2.6
69158,2.7
69159,4.2
69160,22.1
69161,24.9
69162,10.7
69163,1.7
69164,39.5
69165,7.4
69166,18.6
69167,2.0
69168,1.5
69169,12.7
69170,3.7
69171,1.2
69172,7.6
69173,3.5
69174,12.2
69175,3.9
69176,1.2
69177,3.1
69178,6.3
69179,1.3
69180,11.8
69181,21.5
69182,21.0
69183,30.8
69184,6.8
69185,32.5
69186,31.2
69187,7.3
69188,11.1
69189,0.8
69190,1.9
69191,2.4
69192,8.4
69193,1.3
69194,2.0
69195,4.7
69196,10.2
69197,2.7
69198,6.3
69199,0.0
69200,8.5
69201,2.4
69202,1.2
69203,5.2
69204,0.9
69205,0.5
69206,1.7
69207,1.9
69208,4.5
69209,25.5
69210,21.3
69211,1.6
69212,2.2
69213,1.2
69214,5.6
69215,6.1
69216,9.9
69217,21.0
69218,5.4
69219,2.3
69220,4.1
69221,10.1
69222,9.0
69223,7.7
69224,25.3
69225,5.0
69227,3.4
69228,2.4
69229,23.0
69230,9.3
69231,2.2
69233,1.8
69234,9.6
69235,0.8
69236,2.8
69237,5.4
69238,1.9
69239,10.2
69240,22.4
69241,2.2
69242,2.1
69243,2.0
69244,1.2
69245,8.0
69246,10.2
69247,27.3
69248,4.9
69249,2.5
69250,1.0
69251,20.3
69252,2.5
69253,2.1
69254,10.6
69255,2.9
69256,0.1
69257,8.2
69258,22.1
69259,0.3
69260,0.5
69261,18.8
69263,13.9
69264,0.6
69265,8.7
69266,1.6
69267,6.5
69268,1.3
69269,14.0
69270,0.7
69271,0.3
69272,0.4
69273,0.3
69275,0.4
69276,0.8
69277,0.8
69278,0.6
69279,0.7
69280,1.2
69281,1.9
69282,0.6
69283,0.3
69284,0.3
69285,0.9
69286,0.3
69287,0.5
69288,0.5
69289,1.5
69290,0.4
69291,1.5
69292,1.1
69293,0.7
69294,0.3
69295,0.3
69296,1.9
69297,0.8
69298,0.9
69299,1.5
69381,2.9
69382,3.1
69383,3.6
69384,2.1
69385,2.1
69386,4.4
69387,3.0
69388,1.0
69389,2.2
70-01,12.5
70-02,8.3
70-03,2.6
70-04,5.3
70-05,18.9
70-06,5.1
70-07,6.9
70-08,3.7
70-09,8.9
70-10,24.9
70-11,8.7
70-12,7.4
70-13,5.3
70-14,8.9
70-15,4.2
70-16,5.0
70-17,6.8
70001,4.7
70002,8.1
70003,20.5
70004,4.4
70005,14.1
70006,6.9
70007,0.8
70008,8.8
70009,17.6
70010,8.2
70011,9.1
70012,7.3
70013,33.4
70014,2.4
70015,4.4
70016,30.0
70017,9.6
70018,1.4
70019,2.0
70020,0.9
70021,2.6
70022,7.8
70023,17.2
70024,6.5
70025,23.1
70026,2.0
70027,18.6
70028,5.3
70029,9.6
70030,0.0
70031,3.4
70032,20.9
70035,9.7
70036,8.2
70037,12.3
70038,11.6
70039,3.5
70040,4.3
70041,7.7
70042,12.2
70043,11.8
70044,4.1
70045,5.0
70046,8.6
70047,9.4
70048,29.5
70049,30.9
70050,14.1
70051,28.9
70052,10.1
70053,9.3
70054,2.0
70055,2.0
70056,14.4
70057,7.5
70058,9.6
70059,11.2
70060,5.9
70061,62.4
70062,20.8
70063,15.8
70064,8.5
70065,22.7
70066,13.8
70067,4.0
70069,25.5
70070,43.8
70071,68.8
70072,6.6
70074,28.8
70075,5.2
70076,7.6
70077,11.6
70078,26.3
70079,1.4
70080,5.3
70081,1.6
70082,11.8
70083,9.9
70084,2.5
70085,4.0
70086,28.6
70087,9.6
70088,0.0
70089,37.9
70090,0.0
70091,41.5
70092,12.1
70093,3.2
70094,4.8
70095,12.4
70096,0.4
70097,7.9
70098,4.7
70099,10.0
70100,7.8
70101,17.3
70102,8.7
70103,8.3
70104,5.4
70105,14.0
70106,22.2
70107,3.1
70109,5.0
70111,3.9
70112,19.9
70113,15.1
70114,12.4
70115,4.2
70116,1.7
70117,0.3
70118,7.9
70119,4.2
70120,4.0
70121,0.8
70122,16.9
70124,5.0
70125,1.1
70126,8.4
70127,13.2
70128,1.1
70129,12.1
70130,9.7
70132,5.3
70133,10.6
70134,11.7
70135,33.3
70136,0.5
70137,8.3
70138,14.8
70140,15.2
70141,13.1
70142,15.1
70143,20.5
70144,37.5
70145,3.0
70146,3.8
70147,1.1
70148,10.4
70149,3.7
70150,6.0
70151,14.8
70152,5.8
70153,17.7
70154,13.3
70155,6.1
70156,3.7
70157,5.7
70158,6.6
70159,6.4
70160,0.7
70162,9.3
70163,4.6
70164,7.3
70165,2.1
70166,3.8
70167,5.2
70168,2.8
70169,19.7
70170,10.8
70171,2.0
70172,11.2
70174,8.8
70175,16.7
70176,22.4
70177,6.3
70178,1.2
70179,0.0
70180,8.9
70181,9.0
70182,18.0
70183,31.4
70184,0.0
70185,1.1
70186,9.3
70187,1.8
70188,10.5
70189,5.1
70190,7.0
70192,7.5
70193,2.4
70194,14.4
70195,5.4
70196,19.3
70197,6.7
70198,3.1
70199,11.8
70200,16.2
70201,8.5
70202,9.4
70203,4.7
70204,3.0
70205,1.1
70206,0.5
70207,0.9
70208,2.8
70210,29.4
70211,13.4
70213,3.0
70214,8.6
70215,4.9
70216,4.8
70217,54.0
70218,3.2
70219,5.4
70220,28.3
70221,9.2
70222,10.8
70224,0.7
70225,14.7
70226,10.6
70227,16.8
70228,4.5
70229,6.0
70230,20.4
70231,10.0
70232,3.3
70233,8.6
70234,8.3
70235,2.9
70236,5.7
70237,29.3
70238,1.6
70239,8.6
70240,3.0
70242,21.1
70243,6.2
70244,9.8
70245,6.1
70247,23.6
70248,2.8
70249,1.3
70250,3.7
70251,14.2
70252,7.7
70253,17.8
70254,7.5
70255,5.7
70256,30.3
70257,7.8
70258,0.4
70259,3.2
70260,2.6
70261,1.3
70262,12.2
70263,11.5
70264,12.1
70265,12.0
70267,5.5
70268,12.0
70269,5.2
70271,7.4
70272,11.9
70273,15.4
70274,16.7
70275,0.7
70276,3.1
70277,2.9
70278,6.4
70279,2.2
70280,0.6
70281,2.9
70282,4.6
70283,25.3
70284,6.4
70285,0.6
70286,8.0
70287,26.8
70288,0.0
70289,10.7
70290,11.6
70291,33.0
70292,4.6
70293,18.5
70294,3.8
70295,33.6
70296,11.2
70297,31.3
70298,10.9
70299,9.2
70301,7.9
70302,9.7
70303,5.7
70304,7.2
70305,3.9
70306,5.6
70307,14.1
70308,18.8
70309,9.8
70310,1.2
70311,5.9
70312,0.7
70313,2.2
70314,5.8
70315,2.4
70316,2.8
70317,1.9
70318,12.4
70319,16.0
70320,27.5
70321,0.7
70322,4.9
70323,12.6
70324,5.7
70325,3.7
70326,5.8
70327,33.2
70328,3.4
70329,20.7
70330,1.1
70331,12.5
70332,13.0
70334,1.7
70335,10.0
70336,11.5
70337,23.5
70338,11.6
70339,6.6
70340,8.5
70341,7.1
70342,15.3
70343,13.6
70344,5.0
70345,51.8
70347,2.6
70348,2.5
70349,7.7
70350,12.1
70351,7.5
70352,55.8
70353,8.0
70355,5.5
70356,6.8
70357,11.6
70358,6.7
70359,28.5
70360,37.1
70361,8.1
70362,20.2
70363,1.8
70364,12.8
70366,4.4
70367,7.3
70368,9.6
70369,11.7
70371,7.0
70372,18.0
70373,25.4
70374,12.1
70375,28.6
70376,1.5
70378,0.5
70380,10.4
70381,1.1
70383,6.2
70384,6.6
70385,5.3
70386,14.6
70387,5.0
70388,1.0
70389,10.8
70390,5.2
70392,42.4
70393,8.9
70394,0.0
70395,6.5
70396,16.7
70397,5.3
70398,0.0
70399,29.0
70400,37.7
70401,15.4
70402,3.7
70403,6.1
70404,14.8
70405,6.4
70406,32.7
70407,6.0
70408,10.1
70409,24.4
70410,9.8
70411,15.3
70412,3.4
70413,7.8
70414,4.7
70415,2.7
70416,13.7
70417,4.0
70418,1.0
70419,42.7
70420,18.0
70421,2.0
70422,14.3
70423,33.0
70425,15.3
70426,5.1
70427,12.0
70428,0.6
70429,1.3
70430,21.2
70431,2.3
70432,4.0
70433,0.5
70435,8.3
70436,18.9
70437,23.9
70438,21.9
70439,4.4
70440,22.7
70441,3.2
70442,18.6
70443,12.3
70444,6.8
70445,4.0
70446,3.6
70447,2.9
70448,20.5
70449,11.6
70450,42.6
70451,1.6
70452,10.5
70453,55.4
70454,34.6
70455,1.7
70456,6.7
70457,22.4
70459,4.5
70460,26.9
70461,7.4
70462,0.0
70463,1.7
70464,3.5
70466,13.6
70467,1.6
70468,15.2
70469,10.1
70470,1.4
70471,0.0
70472,3.7
70473,0.8
70474,9.2
70475,5.2
70476,18.7
70477,1.7
70478,2.8
70479,11.4
70480,12.4
70481,16.3
70482,3.8
70483,2.3
70484,0.0
70485,28.0
70486,25.3
70487,8.4
70488,7.1
70489,25.1
70490,10.8
70491,7.8
70492,15.2
70493,4.6
70494,6.2
70496,19.0
70497,1.5
70498,22.6
70499,10.0
70500,12.5
70501,30.7
70502,12.8
70503,1.9
70504,12.5
70505,0.0
70506,0.0
70507,5.8
70509,2.7
70510,8.2
70511,7.4
70512,10.4
70513,1.0
70514,12.5
70515,32.1
70516,12.3
70517,7.0
70518,7.7
70519,13.8
70520,26.3
70521,0.0
70522,4.0
70523,9.7
70524,7.7
70525,12.6
70526,5.4
70527,13.3
70528,2.3
70529,4.4
70530,5.1
70531,2.5
70532,1.3
70533,2.2
70534,1.9
70535,1.4
70536,6.4
70537,3.0
70538,4.7
70539,9.7
70540,1.9
70541,8.6
70542,5.2
70544,7.8
70545,11.4
70546,8.8
70547,0.0
70548,29.7
70549,11.5
70550,1.4
70551,2.0
70552,13.0
70553,0.0
70554,25.7
70555,10.0
70557,5.5
70558,14.7
70559,4.3
70560,1.5
70561,3.8
70562,5.8
70563,1.7
70564,5.8
70565,27.2
70566,6.7
70567,0.0
70568,27.7
70569,5.8
70571,10.0
70572,20.7
70573,23.7
70574,22.1
70575,2.7
70576,11.5
70577,4.9
70578,9.4
70579,0.5
70580,12.0
70581,5.8
70582,29.7
70583,14.3
71-01,27.3
71-02,23.1
71-03,15.0
71-04,18.0
71-08,18.5
71-09,18.8
71-10,17.6
71-11,29.4
71-13,5.4
71-14,16.2
71-15,15.2
71-16,11.4
71-17,15.9
71-18,14.0
71-19,9.5
71-20,14.2
71-24,8.4
71-25,9.9
71-26,20.6
71-27,2.3
71-29,15.9
71001,8.0
71002,1.7
71003,10.8
71004,4.8
71005,30.0
71006,22.1
71007,36.9
71008,32.9
71009,46.9
71010,8.2
71011,16.9
71012,11.0
71013,20.9
71014,2.6
71015,6.8
71016,4.3
71017,24.1
71018,15.1
71019,19.5
71020,32.5
71021,16.1
71022,8.0
71023,9.6
71024,4.4
71025,22.8
71026,5.3
71027,15.4
71028,24.4
71029,20.3
71030,12.7
71031,12.5
71032,9.3
71033,4.9
71034,13.3
71035,9.3
71036,50.5
71037,37.7
71038,0.5
71039,38.2
71040,0.8
71041,26.7
71042,34.0
71043,13.9
71044,24.0
71045,33.7
71046,36.2
71047,10.9
71048,16.6
71050,15.7
71051,8.7
71052,13.8
71054,16.5
71055,21.5
71056,6.0
71057,26.5
